doc_id,seg_id,start,end,chars,sha1,read
COURSE_WORK_1_thru_2,seg_001,0,39879,39879,4914b74d8321,no
COURSE_WORK_1_thru_2,seg_002,39879,79767,39888,7bf90f0ad87f,no
COURSE_WORK_1_thru_2,seg_003,79767,119643,39876,10f032c1edb3,no
COURSE_WORK_1_thru_2,seg_004,119643,145959,26316,424dfc7b56b1,no
