doc_id,seg_id,start,end,chars,sha1,read
m100_offers,seg_001,0,39952,39952,4c4a9b680cb1,yes
m100_offers,seg_002,39952,79805,39853,30e968443afe,yes
m100_offers,seg_003,79805,119691,39886,37fe7c4b1875,yes
m100_offers,seg_004,119691,159684,39993,5cebfaad7128,yes
m100_offers,seg_005,159684,199619,39935,9a65816f626f,yes
m100_offers,seg_006,199619,239530,39911,3faf71877f13,yes
m100_offers,seg_007,239530,253232,13702,05bfbd53d081,yes
