doc_id,seg_id,start,end,chars,sha1,read
new_hot_shit,seg_092,3633359,3673252,39893,5af303c20622,no
new_hot_shit,seg_093,3673252,3713157,39905,d59ab1b5a773,no
new_hot_shit,seg_094,3713157,3753076,39919,68e0a4bca4ae,no
new_hot_shit,seg_095,3753076,3792940,39864,8a10daccaab5,no
new_hot_shit,seg_096,3792940,3832902,39962,f6ac0b858d8c,no
new_hot_shit,seg_097,3832902,3872859,39957,9473f5bfbdc4,no
new_hot_shit,seg_098,3872859,3912762,39903,11495e577d27,no
new_hot_shit,seg_099,3912762,3952721,39959,8cd90b8eed3f,no
new_hot_shit,seg_100,3952721,3992635,39914,88042e939da6,no
new_hot_shit,seg_101,3992635,4032458,39823,1d327daa46e8,no
new_hot_shit,seg_102,4032458,4072355,39897,7fdd43328c85,no
new_hot_shit,seg_103,4072355,4112218,39863,27109438f0c4,no
new_hot_shit,seg_104,4112218,4152093,39875,6d46fbe0c76b,no
new_hot_shit,seg_105,4152093,4192042,39949,ea8d02c6c934,no
new_hot_shit,seg_106,4192042,4231991,39949,ae18250b3027,no
new_hot_shit,seg_107,4231991,4271881,39890,c0c19282cf9d,no
new_hot_shit,seg_108,4271881,4311811,39930,7bd203ce39f7,no
new_hot_shit,seg_109,4311811,4351715,39904,b1034aed85b0,no
new_hot_shit,seg_110,4351715,4391642,39927,778523dada89,no
new_hot_shit,seg_111,4391642,4431534,39892,8685ec99a918,no
new_hot_shit,seg_112,4431534,4471430,39896,40d0dfbd2b63,no
new_hot_shit,seg_113,4471430,4500735,29305,775c36fae999,no
