doc_id,seg_id,start,end,chars,sha1,read
series_2_download,seg_001,0,39905,39905,1c717a253491,no
series_2_download,seg_002,39905,79767,39862,7657a9194088,no
series_2_download,seg_003,79767,119640,39873,201330d2a4d0,no
series_2_download,seg_004,119640,159611,39971,3211befd41e0,no
series_2_download,seg_005,159611,199597,39986,be3e8d97e67c,no
series_2_download,seg_006,199597,239481,39884,9608779f826b,no
series_2_download,seg_007,239481,279337,39856,6882048c2917,no
series_2_download,seg_008,279337,319216,39879,2d957eafab5c,no
series_2_download,seg_009,319216,359157,39941,bd918622a11b,no
series_2_download,seg_010,359157,399124,39967,bf70dd520f08,no
series_2_download,seg_011,399124,439016,39892,74ce247232c2,no
series_2_download,seg_012,439016,478948,39932,8490b95cb165,no
series_2_download,seg_013,478948,518883,39935,e67cf0256f12,no
series_2_download,seg_014,518883,558780,39897,aba35a9e78f6,no
series_2_download,seg_015,558780,598681,39901,c984d2ecbf25,no
series_2_download,seg_016,598681,638535,39854,b641f4345a0d,no
series_2_download,seg_017,638535,678480,39945,0919013fea69,no
series_2_download,seg_018,678480,718436,39956,f859df2fd77b,no
series_2_download,seg_019,718436,758380,39944,af6f19bbaaaa,no
series_2_download,seg_020,758380,798329,39949,cf7d29e1acb8,no
series_2_download,seg_021,798329,838255,39926,b8030570986a,no
series_2_download,seg_022,838255,878220,39965,74f83ea95ec2,no
series_2_download,seg_023,878220,918145,39925,965ba8cab629,no
series_2_download,seg_024,918145,958105,39960,df9ed9cd20ce,no
series_2_download,seg_025,958105,998035,39930,8c728d5af9d6,no
series_2_download,seg_026,998035,1037993,39958,fdb0470fb776,no
series_2_download,seg_027,1037993,1077950,39957,ce9bd7691bf1,no
series_2_download,seg_028,1077950,1117923,39973,168be071965b,no
series_2_download,seg_029,1117923,1157839,39916,42210c2fe869,no
series_2_download,seg_030,1157839,1197766,39927,e8fde91b6a10,no
series_2_download,seg_031,1197766,1237707,39941,d3d928685cf4,no
series_2_download,seg_032,1237707,1277651,39944,5f983efca7a2,no
series_2_download,seg_033,1277651,1317606,39955,f7357c09a1a0,no
series_2_download,seg_034,1317606,1357581,39975,26dc19d3354f,no
series_2_download,seg_035,1357581,1397557,39976,ed3c48ed11a5,no
series_2_download,seg_036,1397557,1437496,39939,342e2d3d50fa,no
series_2_download,seg_037,1437496,1477457,39961,87913c721649,no
series_2_download,seg_038,1477457,1517439,39982,9b2cc0125b41,no
series_2_download,seg_039,1517439,1557359,39920,ec574c19c06c,no
series_2_download,seg_040,1557359,1597301,39942,9b9272e9a115,no
series_2_download,seg_041,1597301,1637278,39977,73259c4257b6,no
series_2_download,seg_042,1637278,1677267,39989,7bd3e3a97714,no
series_2_download,seg_043,1677267,1717092,39825,eece6a39ac21,no
series_2_download,seg_044,1717092,1757084,39992,e6934a4933d8,no
series_2_download,seg_045,1757084,1797054,39970,85c310f96f23,no
series_2_download,seg_046,1797054,1836975,39921,655749e311bf,no
series_2_download,seg_047,1836975,1876803,39828,0b567e096ac4,no
series_2_download,seg_048,1876803,1916657,39854,92a18650b2a5,no
series_2_download,seg_049,1916657,1956608,39951,ef0796b936d3,no
series_2_download,seg_050,1956608,1996557,39949,d75e6cd0f3c9,no
series_2_download,seg_051,1996557,2036538,39981,8360afc1ec23,no
series_2_download,seg_052,2036538,2076508,39970,8f2c214b9b95,no
series_2_download,seg_053,2076508,2116402,39894,ced46b709efd,no
series_2_download,seg_054,2116402,2156305,39903,56889e893520,no
series_2_download,seg_055,2156305,2196244,39939,910fb80eb36c,no
series_2_download,seg_056,2196244,2236235,39991,b9681cff0b6d,no
series_2_download,seg_057,2236235,2276210,39975,cdbaca2c6b0a,no
series_2_download,seg_058,2276210,2316096,39886,c6de1df3a3f8,no
series_2_download,seg_059,2316096,2355954,39858,1e13253ed68f,no
series_2_download,seg_060,2355954,2395925,39971,7a26a76a3ef9,no
series_2_download,seg_061,2395925,2435896,39971,31d01370614d,no
series_2_download,seg_062,2435896,2475799,39903,1e1316f7a2d7,no
series_2_download,seg_063,2475799,2515703,39904,bf3c9fec14af,no
series_2_download,seg_064,2515703,2555617,39914,8f496a3ffcd0,no
series_2_download,seg_065,2555617,2595607,39990,5359c33ab380,no
series_2_download,seg_066,2595607,2635591,39984,e16768ee6c7b,no
series_2_download,seg_067,2635591,2675563,39972,21cba7da737a,no
series_2_download,seg_068,2675563,2715397,39834,1d53d22af218,no
series_2_download,seg_069,2715397,2755324,39927,4e132bce4328,no
series_2_download,seg_070,2755324,2795321,39997,16a72bab51b8,no
