doc_id,seg_id,start,end,chars,sha1,read
garyvee_gameplan,seg_001,0,39909,39909,9fdfb8c9bf2d,no
garyvee_gameplan,seg_002,39909,79889,39980,3f7fb31fcfab,no
garyvee_gameplan,seg_003,79889,119808,39919,e5d85a2b6925,no
garyvee_gameplan,seg_004,119808,154823,35015,a55fa3354f66,no
