doc_id,seg_id,start,end,chars,sha1,read
series_3_download,seg_001,0,39975,39975,c15c3a9566d5,no
series_3_download,seg_002,39975,79944,39969,36f3608fe8e8,no
series_3_download,seg_003,79944,119903,39959,30d1e1756f28,no
series_3_download,seg_004,119903,159742,39839,0fc75ffac1cb,no
series_3_download,seg_005,159742,199574,39832,50745503c728,no
series_3_download,seg_006,199574,239571,39997,3c2b477ef933,no
series_3_download,seg_007,239571,279448,39877,c07eca5a48c8,no
series_3_download,seg_008,279448,319417,39969,e94c2675c809,no
series_3_download,seg_009,319417,359402,39985,9c1bf7a69bc3,no
series_3_download,seg_010,359402,399373,39971,734e40528cd2,no
series_3_download,seg_011,399373,439344,39971,5ea5f80b9b66,no
series_3_download,seg_012,439344,479272,39928,13261d774418,no
series_3_download,seg_013,479272,519181,39909,8e33e072252c,no
series_3_download,seg_014,519181,559064,39883,632484b8601f,no
series_3_download,seg_015,559064,598928,39864,26355a01f882,no
series_3_download,seg_016,598928,638904,39976,09f2520dc221,no
series_3_download,seg_017,638904,678752,39848,bf062ff6b816,no
series_3_download,seg_018,678752,718694,39942,ca388697595d,no
series_3_download,seg_019,718694,758649,39955,015173e092b0,no
series_3_download,seg_020,758649,798617,39968,fe4bc01865be,no
series_3_download,seg_021,798617,838443,39826,a311691fd613,no
series_3_download,seg_022,838443,878417,39974,e6cedaf64ed0,no
series_3_download,seg_023,878417,918296,39879,e3395f6991e1,no
series_3_download,seg_024,918296,958258,39962,bf8f0089d48b,no
series_3_download,seg_025,958258,998112,39854,c60fd24fc150,no
series_3_download,seg_026,998112,1038094,39982,946529ce36a4,no
series_3_download,seg_027,1038094,1078083,39989,975216620091,no
series_3_download,seg_028,1078083,1117911,39828,5396e297a7d4,no
series_3_download,seg_029,1117911,1157902,39991,c66d6f6759c9,no
series_3_download,seg_030,1157902,1197889,39987,8654a2b295a7,no
series_3_download,seg_031,1197889,1237741,39852,810cb4b83b2e,no
series_3_download,seg_032,1237741,1277735,39994,1f731618ae94,no
series_3_download,seg_033,1277735,1317580,39845,07309dd71cd7,no
series_3_download,seg_034,1317580,1357409,39829,ecdd9bdce4c9,no
series_3_download,seg_035,1357409,1397231,39822,12609ccba429,no
series_3_download,seg_036,1397231,1437064,39833,3138e01ad552,no
series_3_download,seg_037,1437064,1477044,39980,72af4f735f43,no
series_3_download,seg_038,1477044,1516883,39839,1baa0002dbba,no
series_3_download,seg_039,1516883,1556704,39821,2014e48edf29,no
series_3_download,seg_040,1556704,1596700,39996,8f9ceeaf97ac,no
series_3_download,seg_041,1596700,1636633,39933,fefcf97cd154,no
series_3_download,seg_042,1636633,1676460,39827,51dee977f348,no
series_3_download,seg_043,1676460,1716444,39984,32c620c16964,no
series_3_download,seg_044,1716444,1756290,39846,ca7f1076c6e0,no
series_3_download,seg_045,1756290,1796205,39915,1e85ec1d7223,no
series_3_download,seg_046,1796205,1836043,39838,5185faff12a8,no
series_3_download,seg_047,1836043,1876037,39994,134ec6d6d562,no
series_3_download,seg_048,1876037,1916027,39990,a53f47f2f9d1,no
series_3_download,seg_049,1916027,1955871,39844,7f330ea8e47e,no
series_3_download,seg_050,1955871,1995830,39959,49d82b38bbd2,no
series_3_download,seg_051,1995830,2035795,39965,fa8ddb40276c,no
series_3_download,seg_052,2035795,2075746,39951,12beb6029e96,no
series_3_download,seg_053,2075746,2115736,39990,3705c32693f3,no
series_3_download,seg_054,2115736,2155616,39880,590958d7d741,no
series_3_download,seg_055,2155616,2195443,39827,203a85d213fb,no
series_3_download,seg_056,2195443,2235390,39947,ce2b9aa51656,no
series_3_download,seg_057,2235390,2275238,39848,047035a8e11c,no
series_3_download,seg_058,2275238,2315084,39846,b2a55f4b1726,no
series_3_download,seg_059,2315084,2354944,39860,79f7f31a315b,no
series_3_download,seg_060,2354944,2394836,39892,de709e0618d3,no
series_3_download,seg_061,2394836,2434691,39855,2edcb7379d9f,no
series_3_download,seg_062,2434691,2474675,39984,83bc528b0342,no
series_3_download,seg_063,2474675,2514560,39885,ebf517654b1c,no
series_3_download,seg_064,2514560,2554452,39892,a9e1723eb405,no
series_3_download,seg_065,2554452,2594362,39910,a7cf3b4fb7ba,no
series_3_download,seg_066,2594362,2634189,39827,65553892ee98,no
series_3_download,seg_067,2634189,2674012,39823,d778fa0f8633,no
series_3_download,seg_068,2674012,2713955,39943,2a0c466b3ce9,no
series_3_download,seg_069,2713955,2753942,39987,459c24f43d02,no
series_3_download,seg_070,2753942,2793928,39986,4280ec29b1af,no
series_3_download,seg_071,2793928,2833880,39952,3aeae793a4a8,no
series_3_download,seg_072,2833880,2873854,39974,94bbf54af9ab,no
series_3_download,seg_073,2873854,2913851,39997,515113f5b070,no
series_3_download,seg_074,2913851,2953676,39825,697c338c2d62,no
series_3_download,seg_075,2953676,2993499,39823,ab9a4ca8da2b,no
series_3_download,seg_076,2993499,3033422,39923,c32b4037a4ef,no
series_3_download,seg_077,3033422,3073376,39954,5ffb3860015e,no
series_3_download,seg_078,3073376,3113202,39826,e1a544b0593f,no
series_3_download,seg_079,3113202,3153167,39965,d291c148cce9,no
series_3_download,seg_080,3153167,3193009,39842,416ec5d7c5ad,no
series_3_download,seg_081,3193009,3232954,39945,6f21eecb6e65,no
series_3_download,seg_082,3232954,3272880,39926,273fcd5a94f7,no
series_3_download,seg_083,3272880,3312862,39982,030cfba92a10,no
series_3_download,seg_084,3312862,3352814,39952,368ff572fdae,no
series_3_download,seg_085,3352814,3392805,39991,444194b20860,no
series_3_download,seg_086,3392805,3432732,39927,a2fb11a6ebb4,no
series_3_download,seg_087,3432732,3472629,39897,d89a57561f51,no
series_3_download,seg_088,3472629,3512455,39826,ea2bb9376352,no
series_3_download,seg_089,3512455,3552439,39984,d1529775f3db,no
series_3_download,seg_090,3552439,3592402,39963,169c35ec40ac,no
series_3_download,seg_091,3592402,3632365,39963,e9a086294392,no
series_3_download,seg_092,3632365,3672199,39834,3b0015c0ddbe,no
series_3_download,seg_093,3672199,3712116,39917,16f2ab0bf7fd,no
series_3_download,seg_094,3712116,3752041,39925,52101afebfa4,no
series_3_download,seg_095,3752041,3791991,39950,1f41f9389458,no
series_3_download,seg_096,3791991,3831900,39909,2096114c5d9e,no
series_3_download,seg_097,3831900,3871886,39986,4a655fe4e3ee,no
series_3_download,seg_098,3871886,3911787,39901,41e82a3f3776,no
series_3_download,seg_099,3911787,3951690,39903,c919a5804c56,no
series_3_download,seg_100,3951690,3991616,39926,33f01661bd14,no
series_3_download,seg_101,3991616,4031487,39871,07c8dcaf8f50,no
series_3_download,seg_102,4031487,4071399,39912,e893231ca153,no
series_3_download,seg_103,4071399,4111297,39898,d8fd69aad855,no
series_3_download,seg_104,4111297,4151204,39907,8e0668c8c714,no
series_3_download,seg_105,4151204,4191109,39905,c94fed66ec31,no
