doc_id,seg_id,start,end,chars,sha1,read
MOSTLY_PHOTOGRPAHY_SETS_SET_DESIGN,seg_001,0,39868,39868,9f2cc628fccd,no
MOSTLY_PHOTOGRPAHY_SETS_SET_DESIGN,seg_002,39868,79829,39961,79bb05cd6945,no
MOSTLY_PHOTOGRPAHY_SETS_SET_DESIGN,seg_003,79829,95831,16002,74fc4a41aca0,no
