ts,op,src,src_sha1,out,out_sha1,src_dims,out_dims,params,note
2026-06-05 12:50:30,grade,hero_cand_02.png,1228a73cb2a02a65,hero_graded.png,919ef14de285355d,3072x5504,3072x5504,spec=SNIPED_LOCKED_LOOK_v3_LUXURY phash=2c493b3b,locked LUXURY look applied (deterministic)
2026-06-05 12:50:30,layout:titlecard,title_open.png,e1624e60bc5fae8c,title_open.png,e1624e60bc5fae8c,1080x1920,1080x1920,1080x1920 bg=ink,THE HOUSE REMEMBERS
2026-06-05 12:50:30,layout:titlecard,title_end.png,e2f85c4f65896eca,title_end.png,e2f85c4f65896eca,1080x1920,1080x1920,1080x1920 bg=ink,AXIS
2026-06-05 12:50:32,layout:poster,hero_graded.png,919ef14de285355d,poster.png,a8149a28dee35d14,3072x5504,1500x2100,1500x2100,THE HOUSE REMEMBERS
2026-06-05 12:50:33,layout:onesheet,hero_graded.png,919ef14de285355d,onesheet.png,ec7ddef4991b101d,3072x5504,1700x2200,1700x2200,THE HOUSE REMEMBERS
2026-06-05 12:52:36,layout:poster,hero_graded.png,919ef14de285355d,poster.png,9d60186d782db365,3072x5504,1500x2100,1500x2100,AXIS
