doc_id,seg_id,start,end,chars,sha1,read
series_5_download,seg_001,0,39834,39834,0b532d4d2b36,no
series_5_download,seg_002,39834,79713,39879,2706bc5f746f,no
series_5_download,seg_003,79713,119694,39981,12e854f75018,no
series_5_download,seg_004,119694,159609,39915,3cc1da641b2d,no
series_5_download,seg_005,159609,199470,39861,fd8932675560,no
series_5_download,seg_006,199470,239329,39859,8c37e5a89a78,no
series_5_download,seg_007,239329,279316,39987,ca7d853fe1b3,no
series_5_download,seg_008,279316,319288,39972,70becbd2ee79,no
series_5_download,seg_009,319288,359190,39902,ffd90f00ac2e,no
series_5_download,seg_010,359190,399181,39991,3026e7649c74,no
series_5_download,seg_011,399181,439104,39923,3ced8308ae5b,no
series_5_download,seg_012,439104,479056,39952,19b6bfb841d2,no
series_5_download,seg_013,479056,519033,39977,f7689b8b2ccc,no
series_5_download,seg_014,519033,558924,39891,a4ffe782ee1c,no
series_5_download,seg_015,558924,598820,39896,561336c970aa,no
series_5_download,seg_016,598820,638785,39965,5783b6ad11ad,no
series_5_download,seg_017,638785,678785,40000,bab1db32ccbe,no
series_5_download,seg_018,678785,718680,39895,4936a26b908e,no
series_5_download,seg_019,718680,758526,39846,6512cfb4dc13,no
series_5_download,seg_020,758526,798488,39962,c034631b7e18,no
series_5_download,seg_021,798488,838476,39988,ff408aa01d5a,no
series_5_download,seg_022,838476,878433,39957,ccc4bb41b74d,no
series_5_download,seg_023,878433,918341,39908,4f2cc0245f34,no
series_5_download,seg_024,918341,958287,39946,d4b8875570ae,no
series_5_download,seg_025,958287,998181,39894,235f92961572,no
series_5_download,seg_026,998181,1038139,39958,a6a84d566959,no
series_5_download,seg_027,1038139,1078105,39966,cee294ff858f,no
series_5_download,seg_028,1078105,1117999,39894,b312c0c16e89,no
series_5_download,seg_029,1117999,1157977,39978,42ee81cd7908,no
series_5_download,seg_030,1157977,1197902,39925,f588373088c6,no
series_5_download,seg_031,1197902,1237810,39908,5c3ee0593408,no
series_5_download,seg_032,1237810,1277685,39875,228ce33d0ce7,no
series_5_download,seg_033,1277685,1317608,39923,9ea3d7f0b5d1,no
series_5_download,seg_034,1317608,1357563,39955,0a23ca5c95eb,no
series_5_download,seg_035,1357563,1397461,39898,114d3b3c1dfd,no
series_5_download,seg_036,1397461,1437332,39871,00b12e97ceb3,no
series_5_download,seg_037,1437332,1477293,39961,9e9655999c95,no
series_5_download,seg_038,1477293,1517264,39971,68e523218db1,no
series_5_download,seg_039,1517264,1557248,39984,0de039abab08,no
series_5_download,seg_040,1557248,1597161,39913,bb160b1dfedd,no
series_5_download,seg_041,1597161,1637020,39859,3124bee8a0e0,no
series_5_download,seg_042,1637020,1677006,39986,994d46ff332b,no
series_5_download,seg_043,1677006,1716969,39963,642da1fc1814,no
series_5_download,seg_044,1716969,1756860,39891,9322929f2a4b,no
series_5_download,seg_045,1756860,1796683,39823,a93fbebf523e,no
series_5_download,seg_046,1796683,1836653,39970,8eaaa3cdd804,no
series_5_download,seg_047,1836653,1876573,39920,13306279d10c,no
series_5_download,seg_048,1876573,1916503,39930,d97000def13f,no
series_5_download,seg_049,1916503,1956458,39955,9f8cc7e1b38a,no
series_5_download,seg_050,1956458,1996414,39956,cc2695536233,no
series_5_download,seg_051,1996414,2036388,39974,c1d60dc2640c,no
series_5_download,seg_052,2036388,2076360,39972,1e356312ec05,no
series_5_download,seg_053,2076360,2077688,1328,d36c25a636a2,no
