doc_id,seg_id,start,end,chars,sha1,read
PHOTO_PIONEERS_VIDEO_TEXT,seg_001,0,39923,39923,f16d0020d880,no
PHOTO_PIONEERS_VIDEO_TEXT,seg_002,39923,40378,455,e9fd523e111f,no
